대분류,중분류,불만유형,지역,건수
스포츠·레저·취미용품,유아용승용물,청약철회,대구광역시,9
스포츠·레저·취미용품,유아용승용물,청약철회,대전광역시,4
스포츠·레저·취미용품,유아용승용물,청약철회,미상,1
스포츠·레저·취미용품,유아용승용물,청약철회,부산광역시,5
스포츠·레저·취미용품,유아용승용물,청약철회,서울특별시,18
스포츠·레저·취미용품,유아용승용물,청약철회,울산광역시,3
스포츠·레저·취미용품,유아용승용물,청약철회,인천광역시,3
스포츠·레저·취미용품,유아용승용물,청약철회,전라남도,3
스포츠·레저·취미용품,유아용승용물,청약철회,전북특별자치도,2
스포츠·레저·취미용품,유아용승용물,청약철회,충청남도,6
스포츠·레저·취미용품,유아용승용물,청약철회,충청북도,1
스포츠·레저·취미용품,유아용승용물,표시.광고,경기도,10
스포츠·레저·취미용품,유아용승용물,표시.광고,경상북도,1
스포츠·레저·취미용품,유아용승용물,표시.광고,대구광역시,2
스포츠·레저·취미용품,유아용승용물,표시.광고,대전광역시,2
스포츠·레저·취미용품,유아용승용물,표시.광고,부산광역시,2
스포츠·레저·취미용품,유아용승용물,표시.광고,서울특별시,7
스포츠·레저·취미용품,유아용승용물,표시.광고,인천광역시,3
스포츠·레저·취미용품,유아용승용물,표시.광고,전북특별자치도,1
스포츠·레저·취미용품,유아용승용물,표시.광고,충청남도,1
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),강원도,4
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),경기도,72
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),경상남도,20
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),경상북도,9
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),광주광역시,6
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),대구광역시,11
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),대전광역시,3
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),미상,1
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),부산광역시,14
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),서울특별시,54
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),세종특별자치시,3
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),울산광역시,1
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),인천광역시,17
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),전라남도,5
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),전북특별자치도,5
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),충청남도,8
스포츠·레저·취미용품,유아용승용물,품질(물품/용역),충청북도,6
스포츠·레저·취미용품,취미용품,AS불만,경기도,43
스포츠·레저·취미용품,취미용품,AS불만,경상남도,9
스포츠·레저·취미용품,취미용품,AS불만,경상북도,3
스포츠·레저·취미용품,취미용품,AS불만,광주광역시,1
스포츠·레저·취미용품,취미용품,AS불만,대구광역시,4
스포츠·레저·취미용품,취미용품,AS불만,대전광역시,8
스포츠·레저·취미용품,취미용품,AS불만,부산광역시,8
스포츠·레저·취미용품,취미용품,AS불만,서울특별시,34
스포츠·레저·취미용품,취미용품,AS불만,세종특별자치시,1
스포츠·레저·취미용품,취미용품,AS불만,인천광역시,12
스포츠·레저·취미용품,취미용품,AS불만,전북특별자치도,5
스포츠·레저·취미용품,취미용품,AS불만,제주특별자치도,5
스포츠·레저·취미용품,취미용품,AS불만,충청남도,6
스포츠·레저·취미용품,취미용품,AS불만,충청북도,1
스포츠·레저·취미용품,취미용품,가격.요금,강원도,1
스포츠·레저·취미용품,취미용품,가격.요금,경기도,22
스포츠·레저·취미용품,취미용품,가격.요금,경상남도,3
스포츠·레저·취미용품,취미용품,가격.요금,경상북도,3
스포츠·레저·취미용품,취미용품,가격.요금,광주광역시,3
스포츠·레저·취미용품,취미용품,가격.요금,대구광역시,2
스포츠·레저·취미용품,취미용품,가격.요금,대전광역시,3
스포츠·레저·취미용품,취미용품,가격.요금,부산광역시,10
스포츠·레저·취미용품,취미용품,가격.요금,서울특별시,19
스포츠·레저·취미용품,취미용품,가격.요금,울산광역시,1
스포츠·레저·취미용품,취미용품,가격.요금,인천광역시,5
스포츠·레저·취미용품,취미용품,가격.요금,전북특별자치도,5
스포츠·레저·취미용품,취미용품,가격.요금,충청남도,2
스포츠·레저·취미용품,취미용품,가격.요금,충청북도,2
스포츠·레저·취미용품,취미용품,거래관행,경기도,13
스포츠·레저·취미용품,취미용품,거래관행,경상남도,4
스포츠·레저·취미용품,취미용품,거래관행,광주광역시,2
스포츠·레저·취미용품,취미용품,거래관행,대구광역시,2
스포츠·레저·취미용품,취미용품,거래관행,대전광역시,2
스포츠·레저·취미용품,취미용품,거래관행,부산광역시,3
스포츠·레저·취미용품,취미용품,거래관행,서울특별시,9
스포츠·레저·취미용품,취미용품,거래관행,세종특별자치시,1
스포츠·레저·취미용품,취미용품,거래관행,울산광역시,1
스포츠·레저·취미용품,취미용품,거래관행,인천광역시,2
스포츠·레저·취미용품,취미용품,거래관행,전북특별자치도,1
스포츠·레저·취미용품,취미용품,거래관행,충청남도,5
스포츠·레저·취미용품,취미용품,거래관행,충청북도,1
스포츠·레저·취미용품,취미용품,거래관행,해외 및 기타,1
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),강원도,17
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),경기도,380
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),경상남도,51
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),경상북도,25
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),광주광역시,17
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),대구광역시,22
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),대전광역시,25
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),부산광역시,64
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),서울특별시,259
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),세종특별자치시,5
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),울산광역시,13
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),인천광역시,65
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),전라남도,17
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),전북특별자치도,22
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),제주특별자치도,9
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),충청남도,45
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),충청북도,19
스포츠·레저·취미용품,취미용품,계약불이행(불완전이행),해외 및 기타,7
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,강원도,14
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,경기도,185
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,경상남도,27
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,경상북도,8
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,광주광역시,10
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,대구광역시,19
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,대전광역시,13
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,부산광역시,27
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,서울특별시,106
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,세종특별자치시,4
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,울산광역시,7
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,인천광역시,34
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,전라남도,10
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,전북특별자치도,8
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,제주특별자치도,2
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,충청남도,14
스포츠·레저·취미용품,취미용품,계약해제.해지/위약금,충청북도,4
스포츠·레저·취미용품,취미용품,단순문의.상담,강원도,4
스포츠·레저·취미용품,취미용품,단순문의.상담,경기도,68
스포츠·레저·취미용품,취미용품,단순문의.상담,경상남도,6
스포츠·레저·취미용품,취미용품,단순문의.상담,경상북도,2
스포츠·레저·취미용품,취미용품,단순문의.상담,광주광역시,3
스포츠·레저·취미용품,취미용품,단순문의.상담,대구광역시,2
스포츠·레저·취미용품,취미용품,단순문의.상담,대전광역시,4
스포츠·레저·취미용품,취미용품,단순문의.상담,부산광역시,9
스포츠·레저·취미용품,취미용품,단순문의.상담,서울특별시,58
스포츠·레저·취미용품,취미용품,단순문의.상담,울산광역시,1
스포츠·레저·취미용품,취미용품,단순문의.상담,인천광역시,8
스포츠·레저·취미용품,취미용품,단순문의.상담,전라남도,3
스포츠·레저·취미용품,취미용품,단순문의.상담,전북특별자치도,2
스포츠·레저·취미용품,취미용품,단순문의.상담,제주특별자치도,2
스포츠·레저·취미용품,취미용품,단순문의.상담,충청남도,9
스포츠·레저·취미용품,취미용품,단순문의.상담,충청북도,3
스포츠·레저·취미용품,취미용품,단순문의.상담,해외 및 기타,2
