월,대분류,중분류,불만유형,채널,건수
2023-11,차량·승용물,승용자동차,계약해제.해지/위약금,온라인,2
2023-11,차량·승용물,승용자동차,단순문의.상담,기타(오프라인 등),18
2023-11,차량·승용물,승용자동차,미상,기타(오프라인 등),1
2023-11,차량·승용물,승용자동차,부당행위,기타(오프라인 등),7
2023-11,차량·승용물,승용자동차,안전(제품/시설),기타(오프라인 등),19
2023-11,차량·승용물,승용자동차,약관,기타(오프라인 등),9
2023-11,차량·승용물,승용자동차,약관,온라인,1
2023-11,차량·승용물,승용자동차,이자.수수료,기타(오프라인 등),2
2023-11,차량·승용물,승용자동차,청약철회,기타(오프라인 등),2
2023-11,차량·승용물,승용자동차,표시.광고,기타(오프라인 등),3
2023-11,차량·승용물,승용자동차,표시.광고,온라인,2
2023-11,차량·승용물,승용자동차,품질(물품/용역),기타(오프라인 등),257
2023-11,차량·승용물,승용자동차,품질(물품/용역),온라인,2
2023-11,차량·승용물,승합자동차,AS불만,기타(오프라인 등),8
2023-11,차량·승용물,승합자동차,거래관행,기타(오프라인 등),4
2023-11,차량·승용물,승합자동차,계약불이행(불완전이행),기타(오프라인 등),9
2023-11,차량·승용물,승합자동차,계약해제.해지/위약금,기타(오프라인 등),1
2023-11,차량·승용물,승합자동차,단순문의.상담,기타(오프라인 등),5
2023-11,차량·승용물,승합자동차,미상,기타(오프라인 등),1
2023-11,차량·승용물,승합자동차,법.제도,기타(오프라인 등),1
2023-11,차량·승용물,승합자동차,안전(제품/시설),기타(오프라인 등),2
2023-11,차량·승용물,승합자동차,약관,기타(오프라인 등),1
2023-11,차량·승용물,승합자동차,품질(물품/용역),기타(오프라인 등),29
2023-11,차량·승용물,이륜자동차,AS불만,기타(오프라인 등),18
2023-11,차량·승용물,이륜자동차,가격.요금,기타(오프라인 등),2
2023-11,차량·승용물,이륜자동차,거래관행,기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,거래관행,온라인,1
2023-11,차량·승용물,이륜자동차,계약불이행(불완전이행),기타(오프라인 등),8
2023-11,차량·승용물,이륜자동차,계약불이행(불완전이행),온라인,5
2023-11,차량·승용물,이륜자동차,계약해제.해지/위약금,기타(오프라인 등),4
2023-11,차량·승용물,이륜자동차,계약해제.해지/위약금,온라인,2
2023-11,차량·승용물,이륜자동차,단순문의.상담,기타(오프라인 등),9
2023-11,차량·승용물,이륜자동차,무능력자계약,기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,부당채권추심,기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,부당행위,기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,부당행위,온라인,1
2023-11,차량·승용물,이륜자동차,안전(제품/시설),기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,약관,기타(오프라인 등),1
2023-11,차량·승용물,이륜자동차,청약철회,기타(오프라인 등),2
2023-11,차량·승용물,이륜자동차,청약철회,온라인,3
2023-11,차량·승용물,이륜자동차,표시.광고,온라인,1
2023-11,차량·승용물,이륜자동차,품질(물품/용역),기타(오프라인 등),24
2023-11,차량·승용물,이륜자동차,품질(물품/용역),온라인,3
2023-11,차량·승용물,자동차부품·소모품,AS불만,기타(오프라인 등),6
2023-11,차량·승용물,자동차부품·소모품,AS불만,온라인,2
2023-11,차량·승용물,자동차부품·소모품,가격.요금,기타(오프라인 등),9
2023-11,차량·승용물,자동차부품·소모품,거래관행,기타(오프라인 등),1
2023-11,차량·승용물,자동차부품·소모품,거래관행,온라인,1
2023-11,차량·승용물,자동차부품·소모품,계약불이행(불완전이행),기타(오프라인 등),26
2023-11,차량·승용물,자동차부품·소모품,계약불이행(불완전이행),온라인,13
2023-11,차량·승용물,자동차부품·소모품,계약해제.해지/위약금,기타(오프라인 등),16
2023-11,차량·승용물,자동차부품·소모품,계약해제.해지/위약금,온라인,5
2023-11,차량·승용물,자동차부품·소모품,단순문의.상담,기타(오프라인 등),8
2023-11,차량·승용물,자동차부품·소모품,부당행위,기타(오프라인 등),9
2023-11,차량·승용물,자동차부품·소모품,안전(제품/시설),기타(오프라인 등),2
2023-11,차량·승용물,자동차부품·소모품,약관,기타(오프라인 등),3
2023-11,차량·승용물,자동차부품·소모품,청약철회,기타(오프라인 등),3
2023-11,차량·승용물,자동차부품·소모품,청약철회,온라인,18
2023-11,차량·승용물,자동차부품·소모품,표시.광고,기타(오프라인 등),3
2023-11,차량·승용물,자동차부품·소모품,표시.광고,온라인,2
2023-11,차량·승용물,자동차부품·소모품,품질(물품/용역),기타(오프라인 등),58
2023-11,차량·승용물,자동차부품·소모품,품질(물품/용역),온라인,13
2023-11,차량·승용물,자동차용품,AS불만,기타(오프라인 등),7
2023-11,차량·승용물,자동차용품,AS불만,온라인,6
2023-11,차량·승용물,자동차용품,가격.요금,기타(오프라인 등),1
2023-11,차량·승용물,자동차용품,거래관행,기타(오프라인 등),2
2023-11,차량·승용물,자동차용품,계약불이행(불완전이행),기타(오프라인 등),8
2023-11,차량·승용물,자동차용품,계약불이행(불완전이행),온라인,16
2023-11,차량·승용물,자동차용품,계약해제.해지/위약금,기타(오프라인 등),16
2023-11,차량·승용물,자동차용품,계약해제.해지/위약금,온라인,5
2023-11,차량·승용물,자동차용품,단순문의.상담,기타(오프라인 등),3
2023-11,차량·승용물,자동차용품,부당행위,기타(오프라인 등),3
2023-11,차량·승용물,자동차용품,부당행위,온라인,1
2023-11,차량·승용물,자동차용품,안전(제품/시설),기타(오프라인 등),1
2023-11,차량·승용물,자동차용품,안전(제품/시설),온라인,1
2023-11,차량·승용물,자동차용품,약관,기타(오프라인 등),1
2023-11,차량·승용물,자동차용품,이자.수수료,기타(오프라인 등),2
2023-11,차량·승용물,자동차용품,이자.수수료,온라인,1
2023-11,차량·승용물,자동차용품,청약철회,기타(오프라인 등),7
2023-11,차량·승용물,자동차용품,청약철회,온라인,13
2023-11,차량·승용물,자동차용품,표시.광고,기타(오프라인 등),4
2023-11,차량·승용물,자동차용품,표시.광고,온라인,6
2023-11,차량·승용물,자동차용품,품질(물품/용역),기타(오프라인 등),26
2023-11,차량·승용물,자동차용품,품질(물품/용역),온라인,23
2023-11,차량·승용물,자전거,AS불만,기타(오프라인 등),13
2023-11,차량·승용물,자전거,AS불만,온라인,10
2023-11,차량·승용물,자전거,가격.요금,기타(오프라인 등),1
2023-11,차량·승용물,자전거,거래관행,기타(오프라인 등),2
2023-11,차량·승용물,자전거,계약불이행(불완전이행),기타(오프라인 등),8
2023-11,차량·승용물,자전거,계약불이행(불완전이행),온라인,6
2023-11,차량·승용물,자전거,계약해제.해지/위약금,기타(오프라인 등),8
2023-11,차량·승용물,자전거,계약해제.해지/위약금,온라인,5
2023-11,차량·승용물,자전거,단순문의.상담,기타(오프라인 등),7
2023-11,차량·승용물,자전거,단순문의.상담,온라인,1
2023-11,차량·승용물,자전거,부당행위,기타(오프라인 등),1
2023-11,차량·승용물,자전거,안전(제품/시설),기타(오프라인 등),4
2023-11,차량·승용물,자전거,안전(제품/시설),온라인,3
2023-11,차량·승용물,자전거,약관,온라인,1
2023-11,차량·승용물,자전거,청약철회,기타(오프라인 등),2
2023-11,차량·승용물,자전거,청약철회,온라인,9
2023-11,차량·승용물,자전거,표시.광고,기타(오프라인 등),1
2023-11,차량·승용물,자전거,품질(물품/용역),기타(오프라인 등),26
2023-11,차량·승용물,자전거,품질(물품/용역),온라인,19
2023-11,차량·승용물,특수자동차·중장비,AS불만,기타(오프라인 등),7
2023-11,차량·승용물,특수자동차·중장비,거래관행,기타(오프라인 등),1
2023-11,차량·승용물,특수자동차·중장비,계약불이행(불완전이행),기타(오프라인 등),2
2023-11,차량·승용물,특수자동차·중장비,단순문의.상담,기타(오프라인 등),3
2023-11,차량·승용물,특수자동차·중장비,청약철회,기타(오프라인 등),1
2023-11,차량·승용물,특수자동차·중장비,품질(물품/용역),기타(오프라인 등),7
2023-11,차량·승용물,화물자동차,AS불만,기타(오프라인 등),9
2023-11,차량·승용물,화물자동차,가격.요금,기타(오프라인 등),2
2023-11,차량·승용물,화물자동차,거래관행,기타(오프라인 등),1
2023-11,차량·승용물,화물자동차,계약불이행(불완전이행),기타(오프라인 등),7
2023-11,차량·승용물,화물자동차,계약해제.해지/위약금,기타(오프라인 등),4
2023-11,차량·승용물,화물자동차,단순문의.상담,기타(오프라인 등),12
2023-11,차량·승용물,화물자동차,부당행위,기타(오프라인 등),1
2023-11,차량·승용물,화물자동차,안전(제품/시설),기타(오프라인 등),1
2023-11,차량·승용물,화물자동차,약관,기타(오프라인 등),1
2023-11,차량·승용물,화물자동차,품질(물품/용역),기타(오프라인 등),26
2023-11,토지·건물·설비,가스·급배수설비,AS불만,기타(오프라인 등),2
2023-11,토지·건물·설비,가스·급배수설비,가격.요금,기타(오프라인 등),3
2023-11,토지·건물·설비,가스·급배수설비,계약불이행(불완전이행),기타(오프라인 등),6
2023-11,토지·건물·설비,가스·급배수설비,계약불이행(불완전이행),온라인,1
2023-11,토지·건물·설비,가스·급배수설비,계약해제.해지/위약금,기타(오프라인 등),1
2023-11,토지·건물·설비,가스·급배수설비,단순문의.상담,기타(오프라인 등),1
2023-11,토지·건물·설비,가스·급배수설비,부당행위,기타(오프라인 등),1
2023-11,토지·건물·설비,가스·급배수설비,약관,기타(오프라인 등),2
2023-11,토지·건물·설비,가스·급배수설비,청약철회,온라인,3
2023-11,토지·건물·설비,가스·급배수설비,표시.광고,온라인,1
2023-11,토지·건물·설비,가스·급배수설비,품질(물품/용역),기타(오프라인 등),8
2023-11,토지·건물·설비,가스·급배수설비,품질(물품/용역),온라인,10
2023-11,토지·건물·설비,건축자재,AS불만,기타(오프라인 등),22
2023-11,토지·건물·설비,건축자재,AS불만,온라인,2
2023-11,토지·건물·설비,건축자재,가격.요금,기타(오프라인 등),5
2023-11,토지·건물·설비,건축자재,거래관행,기타(오프라인 등),4
2023-11,토지·건물·설비,건축자재,거래관행,온라인,1
2023-11,토지·건물·설비,건축자재,계약불이행(불완전이행),기타(오프라인 등),8
2023-11,토지·건물·설비,건축자재,계약불이행(불완전이행),온라인,5
2023-11,토지·건물·설비,건축자재,계약해제.해지/위약금,기타(오프라인 등),23
2023-11,토지·건물·설비,건축자재,계약해제.해지/위약금,온라인,2
2023-11,토지·건물·설비,건축자재,단순문의.상담,기타(오프라인 등),5
2023-11,토지·건물·설비,건축자재,부당행위,기타(오프라인 등),3
2023-11,토지·건물·설비,건축자재,안전(제품/시설),기타(오프라인 등),3
2023-11,토지·건물·설비,건축자재,약관,기타(오프라인 등),1
2023-11,토지·건물·설비,건축자재,이자.수수료,기타(오프라인 등),1
